
	Date	Time	AS Instance	Act. WPs	Dia.WPs	RFC Normal	RFC Low	CPU Usr	CPU Sys	CPU Idle	  CPU.	  Ava.	Rea.	Ste.	Paging in	Paging out	Free Mem.	FreeMem	Free(+FS)	EM alloc.	EM attach.	Heap Memor	Paging Mem	Pri.	Dia.	Ave.	Ave.	Upd.	Enq.	Logins	Sessions	   RTT	  Time
	2025/01/06	04:10:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.25	10.00	0.3	  0	       0	        0	      71	47,117	  47,117	  15,336	   15,304	        0	        0	  0	  2	  0	  0	  0	  0	   10	     10	  578	10,032
	2025/01/06	04:11:10	tels4happa07_PS4_00	      7	     7	       32	    32	     4	     1	     95	 0.64	10.00	0.2	  0	       0	        0	      64	42,200	  42,200	  15,392	   15,356	        0	        3	  0	  1	  5	  3	  0	  0	   18	     18	  442	10,118
	2025/01/06	04:11:30	tels4happa01_PS4_00	      6	     6	       25	    25	     9	     2	     89	 1.28	10.00	0.6	  0	       0	       93	      47	31,264	  31,264	  23,584	   17,280	        0	   46,507	  0	  4	  4	  4	  0	  0	  310	    344	  383	10,197
	2025/01/06	04:11:30	tels4happa06_PS4_00	      7	     7	       32	    32	     3	     1	     96	 0.48	10.00	0.2	  0	       0	        0	      64	42,501	  42,501	  15,696	   15,656	        0	        1	  0	  2	  6	  5	  0	  0	   16	     16	  446	10,116
	2025/01/06	04:11:50	tels4happa05_PS4_00	      3	     3	       48	    43	     3	     1	     96	 0.49	10.00	0.2	  0	       0	        0	      65	43,047	  43,047	  15,368	   15,324	        0	        9	  0	 51	  1	  1	  0	  0	   14	     14	  442	10,011
	2025/01/06	04:12:10	tels4happa04_PS4_00	      1	     1	       37	    35	     2	     0	     98	 0.36	10.00	0.2	  0	       0	        0	      70	46,109	  46,109	  15,340	   15,300	        0	       16	  0	  2	  0	  1	  0	  0	   11	     11	  360	10,013
	2025/01/06	04:12:20	tels4happa02_PS4_00	      6	     5	       32	    32	     8	     2	     90	 1.83	15.00	0.3	  0	       0	        0	      52	51,346	  51,346	  29,976	   24,416	        0	   17,748	  0	  2	  2	  3	  0	  0	  411	    411	  373	10,116
	2025/01/06	04:12:30	tels4happa03_PS4_00	      8	     7	       32	    32	    13	     2	     85	 2.55	15.00	0.7	  0	       0	      134	      54	53,095	  53,095	  30,376	   24,664	        0	   32,331	  0	  1	  5	  5	  0	  0	  357	    362	  977	10,186
	2025/01/06	04:15:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.21	10.00	0.2	  0	       0	        0	      73	48,076	  48,076	  15,332	   15,296	        0	        0	  0	  1	  0	  0	  0	  0	    9	      9	  375	10,023
	2025/01/06	04:15:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.21	10.00	0.3	  0	       0	        0	      71	47,086	  47,086	  15,332	   15,304	        0	        0	  0	  2	  0	  0	  0	  0	    9	      9	  404	10,022
	2025/01/06	04:16:10	tels4happa07_PS4_00	      7	     7	       32	    32	     7	     1	     92	 0.96	10.00	0.2	  0	       0	        0	      64	42,453	  42,453	  15,392	   15,360	        0	       15	  0	  1	  6	  7	  0	  0	   15	     15	  508	10,123
	2025/01/06	04:16:30	tels4happa01_PS4_00	      3	     3	       25	    25	    11	     3	     86	 1.69	10.00	1.7	  0	       0	       50	      47	31,010	  31,010	  23,260	   16,812	        0	   48,275	  0	  3	  6	  6	  0	  0	  355	    388	  416	10,177
	2025/01/06	04:16:30	tels4happa06_PS4_00	     10	    10	       32	    32	     4	     1	     95	 0.61	10.00	0.3	  0	       0	        0	      64	42,575	  42,575	  15,480	   15,444	        0	       15	  0	  1	  7	  7	  0	  0	   18	     18	2,635	10,121
	2025/01/06	04:16:50	tels4happa05_PS4_00	      1	     1	       48	    45	     4	     1	     95	 0.62	10.00	0.3	  0	       0	        0	      64	42,202	  42,202	  15,336	   15,300	        0	       12	  0	 50	  1	  1	  0	  0	   10	     10	  322	10,015
	2025/01/06	04:17:10	tels4happa04_PS4_00	      1	     1	       37	    35	     2	     1	     97	 0.41	10.00	0.3	  0	       0	        0	      70	46,032	  46,032	  15,336	   15,300	        0	        1	  0	  2	  0	  0	  0	  0	   10	     10	1,281	10,015
	2025/01/06	04:17:20	tels4happa02_PS4_00	     15	     9	       32	    32	    20	     2	     78	 3.79	15.00	0.6	  0	       0	      117	      52	51,805	  51,805	  32,904	   24,872	        0	  248,246	  0	  3	  7	  6	  0	  0	  514	    514	  545	10,128
	2025/01/06	04:17:30	tels4happa03_PS4_00	     11	     4	       32	    32	    18	     2	     80	 3.16	15.00	0.8	  0	       0	      169	      53	52,226	  52,226	  32,660	   25,892	        0	   37,070	  0	  1	  5	  6	  0	  0	  402	    407	  454	10,201
	2025/01/06	04:20:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.22	10.00	0.2	  0	       0	        0	      73	48,137	  48,137	  15,332	   15,296	        0	        0	  0	  1	  0	  0	  0	  0	    9	      9	  449	10,013
	2025/01/06	04:20:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     1	     98	 0.30	10.00	0.3	  0	       0	        0	      71	47,095	  47,095	  15,332	   15,304	        0	        0	  0	  2	  0	  0	  0	  0	    9	      9	  317	10,016
	2025/01/06	04:21:10	tels4happa07_PS4_00	      8	     8	       32	    32	     8	     1	     91	 1.01	10.00	0.2	  0	       0	        0	      64	42,352	  42,352	  15,428	   15,396	        0	        2	  0	  1	  8	  7	  0	  0	   16	     16	  406	10,121
	2025/01/06	04:21:30	tels4happa01_PS4_00	      9	     9	       25	    25	    13	     3	     84	 1.89	10.00	1.0	  0	       0	       96	      47	31,147	  31,147	  23,944	   16,840	        0	   58,795	  0	  3	  3	  3	  0	  0	  407	    437	  438	10,196
	2025/01/06	04:21:30	tels4happa06_PS4_00	      8	     8	       32	    32	     5	     1	     94	 0.78	10.00	0.3	  0	       0	        0	      65	42,634	  42,634	  15,432	   15,396	        0	        0	  0	  1	  7	  8	  0	  0	   17	     17	  383	 9,122
	2025/01/06	04:21:50	tels4happa05_PS4_00	      2	     2	       48	    44	     3	     1	     96	 0.61	10.00	0.3	  0	       0	        0	      64	42,477	  42,477	  15,340	   15,304	        0	        0	  0	 50	  1	  1	  0	  0	   11	     11	  381	10,014
	2025/01/06	04:22:10	tels4happa04_PS4_00	      1	     1	       37	    35	     2	     0	     98	 0.42	10.00	0.2	  0	       0	        0	      70	45,921	  45,921	  15,336	   15,300	        0	        0	  0	  2	  0	  0	  0	  0	   10	     10	  469	10,008
	2025/01/06	04:22:20	tels4happa02_PS4_00	      6	     4	       32	    32	    12	     2	     86	 2.60	15.00	0.5	  0	       0	      104	      54	53,591	  53,591	  33,828	   25,236	        0	  253,844	  0	  2	  3	  3	  0	  0	  525	    525	  374	 9,122
	2025/01/06	04:22:30	tels4happa03_PS4_00	      8	     6	       32	    32	     8	     2	     90	 1.84	15.00	0.5	  0	       0	       50	      53	52,788	  52,788	  33,684	   24,904	        0	   49,418	  0	  2	  5	  5	  0	  0	  436	    446	  453	10,185
	2025/01/06	04:25:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.22	10.00	0.2	  0	       0	        0	      73	48,160	  48,160	  15,332	   15,296	        0	        0	  0	  1	  0	  0	  0	  0	    9	      9	  370	10,119
	2025/01/06	04:25:50	tels4happa08_PS4_00	      1	     1	        0	     0	     2	     0	     98	 0.32	10.00	0.2	  0	       0	        0	      72	47,422	  47,422	  15,332	   15,304	        0	        0	  0	  2	  0	  0	  0	  0	    9	      9	  332	10,015
	2025/01/06	04:26:10	tels4happa07_PS4_00	      5	     5	       32	    32	     7	     1	     92	 1.03	10.00	0.4	  0	       0	        0	      64	42,247	  42,247	  15,364	   15,332	        0	        1	  0	  1	  5	  4	  0	  0	   13	     13	  543	10,119
	2025/01/06	04:26:30	tels4happa01_PS4_00	      3	     3	       25	    25	    13	     4	     83	 2.09	10.00	0.7	  0	       0	      116	      47	30,917	  30,917	  24,888	   17,024	        0	   58,189	  0	  3	  5	  4	  0	  0	  394	    423	  484	10,207
	2025/01/06	04:26:30	tels4happa06_PS4_00	      6	     6	       32	    32	     6	     1	     93	 1.00	10.00	0.4	  0	       0	        0	      64	42,575	  42,575	  15,380	   15,344	        0	       20	  0	  1	  5	  5	  0	  0	   15	     15	  513	10,122
	2025/01/06	04:26:50	tels4happa05_PS4_00	      1	     1	       48	    45	     4	     1	     95	 0.80	10.00	0.5	  0	       0	        0	      64	42,180	  42,180	  15,340	   15,304	        0	        2	  0	 50	  1	  1	  0	  0	   11	     11	  362	10,011
	2025/01/06	04:27:10	tels4happa04_PS4_00	      1	     1	       37	    35	     4	     1	     95	 0.59	10.00	0.2	  0	       0	        0	      71	46,614	  46,614	  15,336	   15,300	        0	        1	  0	  2	  0	  0	  0	  0	   10	     10	  359	10,012
	2025/01/06	04:27:20	tels4happa02_PS4_00	     18	    11	       32	    32	     8	     2	     90	 1.81	15.00	0.4	  0	       0	      102	      52	51,772	  51,772	  33,844	   24,712	        0	   55,318	  0	  2	  7	  5	  0	  0	  577	    577	  386	 9,128
	2025/01/06	04:27:30	tels4happa03_PS4_00	      9	     6	       32	    32	     8	     2	     90	 1.86	15.00	0.4	  0	       0	       53	      54	53,464	  53,464	  33,824	   24,524	        0	   56,253	  0	  3	  5	  5	  0	  0	  425	    436	  396	 9,194
	2025/01/06	04:30:30	tels4happa09_PS4_00	      2	     1	        0	     0	     2	     1	     97	 0.44	10.00	0.3	  0	       0	        0	      73	48,142	  48,142	  15,336	   15,300	        0	        0	  0	  1	  1	  0	  0	  0	   10	     10	  328	10,014
	2025/01/06	04:30:50	tels4happa08_PS4_00	      5	     2	        0	     0	     3	     1	     96	 0.49	10.00	0.3	  0	       0	        0	      71	47,071	  47,071	  15,348	   15,324	        0	        0	  0	  2	  1	  0	  0	  0	   10	     10	  462	10,135
	2025/01/06	04:31:10	tels4happa07_PS4_00	      8	     7	       32	    32	    11	     1	     88	 1.36	10.00	0.6	  0	       0	        0	      64	42,372	  42,372	  15,428	   15,400	        0	       12	  0	  2	  5	  5	  0	  0	   17	     17	  494	10,121
	2025/01/06	04:31:30	tels4happa01_PS4_00	     10	     8	       25	    25	    27	     5	     68	 3.41	 9.93	2.7	  0	       0	       83	      43	28,393	  28,393	  26,864	   18,464	    1,436	   61,946	  0	  3	  6	  6	  0	  0	  399	    429	  446	 9,217
	2025/01/06	04:31:30	tels4happa06_PS4_00	     12	    12	       32	    32	     9	     2	     89	 1.20	10.00	0.8	  0	       0	        0	      64	42,550	  42,550	  15,416	   15,380	        0	        2	  0	  1	  8	  7	  0	  0	   21	     21	  389	10,127
	2025/01/06	04:31:50	tels4happa05_PS4_00	      8	     7	       48	    43	     8	     2	     90	 1.27	 7.17	1.1	  0	       0	        0	      64	42,013	  42,013	  15,368	   15,328	        0	        4	  0	 52	  3	  2	  0	  0	   16	     16	  663	10,017
	2025/01/06	04:32:10	tels4happa04_PS4_00	      1	     1	       37	    35	    14	     2	     84	 1.78	 9.54	1.3	  0	       0	        0	      71	46,722	  46,722	  15,336	   15,300	        0	        8	  0	  2	  1	  2	  0	  0	   10	     10	  378	10,026
	2025/01/06	04:32:20	tels4happa02_PS4_00	     11	     6	       32	    32	    26	     3	     71	 4.99	13.19	2.1	  0	       0	      142	      52	51,163	  51,163	  35,024	   25,064	        0	   65,449	  0	  3	  4	  5	  0	  0	  594	    594	  485	10,125
	2025/01/06	04:32:30	tels4happa03_PS4_00	     13	     9	       32	    32	    45	     6	     49	 7.67	13.73	2.8	  0	       0	      117	      52	52,044	  52,044	  34,864	   24,724	        0	   62,825	  0	  2	  7	  9	  0	  0	  459	    474	  572	10,193
	2025/01/06	04:35:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     1	     98	 0.37	10.00	0.3	  0	       0	        0	      73	48,125	  48,125	  15,336	   15,296	        0	        0	  0	  1	  0	  0	  0	  0	   10	     10	  380	10,010
	2025/01/06	04:35:50	tels4happa08_PS4_00	      1	     1	        0	     0	     3	     1	     96	 0.46	10.00	0.6	  0	       0	        0	      71	47,069	  47,069	  15,340	   15,308	        0	        0	  0	  2	  0	  0	  0	  0	   11	     11	  470	10,024
	2025/01/06	04:36:10	tels4happa07_PS4_00	      8	     7	       32	    32	     9	     1	     90	 1.15	10.00	0.4	  0	       0	        0	      64	42,386	  42,386	  15,408	   15,372	        0	        1	  0	  1	  7	  7	  0	  0	   18	     18	  363	 9,126
	2025/01/06	04:36:30	tels4happa01_PS4_00	     10	    10	       25	    25	    14	     4	     82	 2.02	10.00	0.8	  0	       0	       81	      42	27,965	  27,965	  27,772	   18,616	    1,031	   61,998	  1	  3	  5	  5	  0	  0	  423	    453	  551	 9,178
	2025/01/06	04:36:30	tels4happa06_PS4_00	     10	    10	       32	    32	    15	     1	     84	 1.70	10.00	0.6	  0	       0	        0	      65	42,790	  42,790	  15,512	   15,472	        0	        1	  0	  1	  7	  8	  0	  0	   18	     18	  417	10,117
	2025/01/06	04:36:50	tels4happa05_PS4_00	      3	     3	       48	    43	     4	     1	     95	 0.73	10.00	0.4	  0	       0	        0	      64	41,955	  41,955	  15,408	   15,332	        0	        1	  0	 51	  2	  1	  0	  0	   17	     17	  479	10,027
	2025/01/06	04:37:10	tels4happa04_PS4_00	      3	     2	       37	    35	     6	     1	     93	 0.81	10.00	0.4	  0	       0	        0	      70	46,484	  46,484	  15,344	   15,312	        0	        3	  0	  2	  0	  1	  0	  0	   11	     11	  361	10,015
	2025/01/06	04:37:20	tels4happa02_PS4_00	     13	     6	       32	    32	     9	     2	     89	 2.10	15.00	0.4	  0	       0	      143	      55	54,473	  54,473	  37,028	   25,244	        0	   77,902	  0	  2	  7	  6	  0	  0	  590	    590	  290	10,119
	2025/01/06	04:37:30	tels4happa03_PS4_00	     15	    10	       32	    32	    17	     2	     81	 3.41	15.00	0.7	  0	       0	      128	      53	52,744	  52,744	  36,216	   24,632	        0	  105,596	  0	  4	  7	  7	  0	  0	  485	    501	  516	10,185
	2025/01/06	04:40:30	tels4happa09_PS4_00	      2	     1	        0	     0	     2	     1	     97	 0.39	10.00	0.3	  0	       0	        0	      73	48,024	  48,024	  15,360	   15,300	        0	       49	  0	  2	  0	  0	  0	  0	   15	     15	  443	10,011
	2025/01/06	04:40:50	tels4happa08_PS4_00	      1	     1	        0	     0	     3	     1	     96	 0.45	10.00	0.4	  0	       0	        0	      71	46,983	  46,983	  15,360	   15,308	        0	       48	  0	  2	  1	  1	  0	  0	   15	     15	  358	10,016
	2025/01/06	04:41:10	tels4happa07_PS4_00	     11	    11	       32	    32	     4	     1	     95	 0.63	10.00	0.2	  0	       0	        0	      64	42,216	  42,216	  15,400	   15,348	        0	       48	  0	  1	  6	  5	  0	  0	   20	     20	  404	10,119
	2025/01/06	04:41:30	tels4happa01_PS4_00	      8	     8	       25	    25	    27	     5	     68	 3.60	10.00	1.7	  0	       0	      160	      41	27,107	  27,107	  28,772	   17,196	    1,034	   70,209	  2	  3	  7	  8	  0	  0	  431	    461	  440	10,172
	2025/01/06	04:41:30	tels4happa06_PS4_00	      6	     6	       32	    32	     4	     1	     95	 0.62	10.00	0.4	  0	       0	        0	      64	42,484	  42,484	  15,392	   15,332	        0	       49	  0	  1	  5	  5	  0	  0	   19	     19	  511	10,120
	2025/01/06	04:41:50	tels4happa05_PS4_00	      1	     1	       48	    45	     3	     1	     96	 0.53	10.00	0.4	  0	       0	        0	      63	41,875	  41,875	  15,356	   15,300	        0	       48	  0	 50	  1	  1	  0	  0	   14	     14	  508	10,014
	2025/01/06	04:42:10	tels4happa04_PS4_00	      1	     1	       37	    35	     3	     0	     97	 0.49	10.00	0.2	  0	       0	        0	      70	46,216	  46,216	  15,356	   15,300	        0	       52	  0	  2	  0	  0	  0	  0	   14	     14	  384	10,016
	2025/01/06	04:42:20	tels4happa02_PS4_00	     11	     8	       32	    32	     8	     1	     91	 1.81	15.00	0.4	  0	       0	       53	      52	51,689	  51,689	  37,208	   24,624	        0	   87,557	  0	  3	  4	  4	  0	  0	  610	    610	  449	10,132
	2025/01/06	04:42:30	tels4happa03_PS4_00	      7	     6	       32	    32	    19	     2	     79	 3.62	15.00	1.0	  0	       0	      123	      52	51,941	  51,941	  38,252	   25,828	        0	  114,128	  0	  2	  3	  3	  0	  0	  509	    522	  508	10,168
	2025/01/06	04:45:30	tels4happa09_PS4_00	      3	     2	        0	     0	     1	     0	     99	 0.23	10.00	0.2	  0	       0	        0	      73	48,016	  48,016	  15,356	   15,304	        0	       48	  0	  2	  0	  0	  0	  0	   14	     14	  460	10,121
	2025/01/06	04:45:50	tels4happa08_PS4_00	      2	     1	        0	     0	     2	     1	     97	 0.33	10.00	0.3	  0	       0	        0	      71	46,951	  46,951	  15,356	   15,308	        0	       48	  0	  2	  0	  0	  0	  0	   14	     14	  851	10,035
	2025/01/06	04:46:10	tels4happa07_PS4_00	      7	     7	       32	    32	     6	     1	     93	 0.88	10.00	0.3	  0	       0	        0	      64	42,179	  42,179	  15,388	   15,340	        0	       50	  0	  1	  6	  6	  0	  0	   18	     18	  557	10,118
	2025/01/06	04:46:30	tels4happa01_PS4_00	      9	     9	       25	    25	    36	     6	     58	 4.31	10.00	3.5	  0	       0	      158	      47	30,897	  30,897	  27,396	   17,188	        3	   71,578	  1	  4	 11	 11	  0	  0	  446	    477	  870	    10
	2025/01/06	04:46:30	tels4happa06_PS4_00	     11	    11	       32	    32	     5	     1	     94	 0.77	10.00	0.4	  0	       0	        0	      64	42,455	  42,455	  15,464	   15,408	        0	       51	  0	  1	  8	  7	  0	  0	   24	     24	  623	    10
	2025/01/06	04:46:50	tels4happa05_PS4_00	      3	     2	       48	    44	     7	     2	     91	 1.13	 9.88	0.6	  0	       0	        0	      63	41,779	  41,779	  15,392	   15,300	        0	       55	  0	 51	  1	  1	  0	  0	   16	     16	  437	10,013
	2025/01/06	04:47:10	tels4happa04_PS4_00	      3	     1	       37	    35	     5	     1	     94	 0.69	10.00	0.3	  0	       0	        0	      70	46,208	  46,208	  15,364	   15,308	        0	       50	  0	  2	  1	  2	  0	  0	   16	     16	  451	10,124
	2025/01/06	04:47:20	tels4happa02_PS4_00	     19	     5	       32	    32	    18	     2	     80	 3.65	15.00	0.6	  0	       0	       52	      51	50,783	  50,783	  38,204	   25,188	        0	   89,353	  0	  3	  6	  7	  0	  0	  628	    628	  374	 9,131
	2025/01/06	04:47:30	tels4happa03_PS4_00	     17	     5	       32	    32	    22	     3	     75	 3.73	13.31	1.5	  0	       0	       48	      47	47,166	  47,166	  40,408	   26,812	    2,525	  118,025	  1	  2	  5	  6	  0	  0	  541	    554	  535	10,261
	2025/01/06	04:50:30	tels4happa09_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.23	10.00	0.2	  0	       0	        0	      73	48,014	  48,014	  15,352	   15,296	        0	       48	  0	  2	  0	  0	  0	  0	   13	     13	  374	10,014
	2025/01/06	04:50:50	tels4happa08_PS4_00	      1	     1	        0	     0	     1	     0	     99	 0.27	10.00	0.3	  0	       0	        0	      71	47,016	  47,016	  15,352	   15,304	        0	       48	  0	  2	  0	  0	  0	  0	   13	     13	  348	10,018
	2025/01/06	04:51:10	tels4happa07_PS4_00	      7	     7	       32	    32	     6	     1	     93	 0.80	10.00	0.3	  0	       0	        0	      64	42,133	  42,133	  15,412	   15,364	        0	       53	  0	  1	  6	  5	  0	  0	   19	     19	  415	10,117
	2025/01/06	04:51:30	tels4happa01_PS4_00	     10	    10	       25	    25	    31	     5	     64	 3.72	10.00	1.5	  0	       0	       60	      46	30,583	  30,583	  27,984	   17,012	        3	   81,855	  1	  3	  8	  8	  0	  0	  464	    495	  443	 9,199
