Monitoring Data

	Date	Time	AS Instance	Act. WPs	Dia.WPs	RFC Normal	RFC Low	CPU Usr	CPU Sys	CPU Idle	  CPU.	  Ava.	Rea.	Ste.	Paging in	Paging out	Free Mem.	FreeMem	Free(+FS)	EM alloc.	EM attach.	Heap Memor	Pri.	Dia.	Ave.	Ave.	Upd.	Enq.	Logins	Sessions	  Time
	2024/12/25	01:04:50	tels4happ005_PS1_00	      1	     1	       48	    45	     1	     1	     98	 0.62	10.00	0.2	  0	       0	        0	      67	44,023	  44,023	  11,064	   11,036	        0	  0	  3	  1	  1	  0	  0	    8	      8	10,109
	2024/12/25	01:04:50	tels4happ006_PS1_00	     17	    16	       32	    32	     7	     1	     92	 1.01	10.00	0.4	  0	       0	        0	      69	45,639	  45,639	  11,164	   11,140	        0	  0	  3	 14	 15	  0	  0	   22	     22	 9,112
	2024/12/25	01:04:50	tels4happ007_PS1_00	     14	    14	       32	    32	     7	     1	     92	 0.98	10.00	0.1	  0	       0	        0	      68	44,839	  44,839	  11,160	   11,144	        0	  0	  2	 14	 16	  0	  0	   19	     19	10,111
	2024/12/25	01:04:50	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.22	10.00	0.1	  0	       0	        0	      81	53,390	  53,390	  11,044	   11,028	        0	  0	  2	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	01:04:50	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.17	10.00	0.1	  0	       0	        0	      81	53,570	  53,570	  11,044	   11,024	        0	  0	  2	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	01:09:50	tels4happ001_PS1_00	      6	     5	       25	    25	    18	    17	     65	 4.24	10.00	0.3	  0	       0	       40	      42	28,036	  28,036	  21,504	   13,704	        0	  0	241	  7	  6	  0	  0	  505	    511	10,117
	2024/12/25	01:09:50	tels4happ002_PS1_00	     14	     7	       32	    32	    22	     3	     75	 4.95	15.00	0.2	  0	       0	       57	      58	57,911	  57,911	  26,456	   17,404	        0	  0	  3	  9	  9	  0	  0	  650	    650	10,116
	2024/12/25	01:09:50	tels4happ003_PS1_00	     19	    12	       32	    32	    28	     4	     68	 6.17	15.00	0.1	  0	       0	      207	      55	54,792	  54,792	  28,540	   20,660	        0	  0	  2	  7	  7	  0	  0	  638	    640	10,112
	2024/12/25	01:09:50	tels4happ004_PS1_00	      3	     3	       37	    33	     2	     1	     97	 0.38	10.00	0.1	  0	       0	        0	      69	45,660	  45,660	  11,084	   11,072	        0	  0	  1	  0	  0	  0	  0	    9	      9	10,002
	2024/12/25	01:09:50	tels4happ005_PS1_00	      1	     1	       48	    45	     3	     5	     92	 1.01	10.00	0.2	  0	       0	        0	      67	44,101	  44,101	  11,064	   11,028	        0	  0	  3	  1	  1	  0	  0	    8	      8	10,109
	2024/12/25	01:09:50	tels4happ006_PS1_00	      9	     8	       32	    32	     5	     1	     94	 0.78	10.00	0.2	  0	       0	        0	      69	45,845	  45,845	  11,156	   11,132	        0	  0	  3	  9	 10	  0	  0	   15	     15	10,112
	2024/12/25	01:09:50	tels4happ007_PS1_00	     12	    12	       32	    32	     6	     1	     93	 0.88	10.00	0.1	  0	       0	        0	      68	44,795	  44,795	  11,156	   11,140	        0	  0	  2	 11	 12	  0	  0	   16	     16	10,112
	2024/12/25	01:09:50	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.23	10.00	0.1	  0	       0	        0	      81	53,393	  53,393	  11,044	   11,028	        0	  0	  2	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	01:09:50	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.16	10.00	0.1	  0	       0	        0	      81	53,616	  53,616	  11,044	   11,024	        0	  0	  2	  0	  0	  0	  0	    5	      5	10,003
	2024/12/25	01:14:50	tels4happ001_PS1_00	      8	     8	       25	    25	    31	     5	     64	 4.46	10.00	0.5	  0	       0	      277	      41	26,896	  26,896	  22,844	   15,152	       32	  1	270	  8	  8	  0	  0	  509	    515	10,111
	2024/12/25	01:14:50	tels4happ002_PS1_00	     18	     9	       32	    32	    53	     3	     44	10.54	15.00	0.3	  0	       0	      119	      57	56,992	  56,992	  26,848	   18,808	        0	  0	  4	 10	 12	  0	  0	  640	    640	10,116
	2024/12/25	01:14:50	tels4happ003_PS1_00	      9	     4	       32	    32	    27	     3	     70	 6.06	15.00	0.1	  0	       0	      134	      58	57,310	  57,310	  29,060	   18,748	        0	  0	  2	  7	  8	  0	  0	  655	    657	10,111
	2024/12/25	01:14:50	tels4happ004_PS1_00	      1	     1	       37	    35	     2	     1	     97	 0.36	10.00	0.1	  0	       0	        0	      69	45,374	  45,374	  11,048	   11,036	        0	  0	  1	  0	  0	  0	  0	    6	      6	10,003
	2024/12/25	01:14:50	tels4happ005_PS1_00	      2	     1	       48	    45	     4	     5	     91	 1.17	10.00	0.3	  0	       0	        0	      67	44,143	  44,143	  11,048	   11,028	        0	  0	  2	  1	  1	  0	  0	    6	      6	10,112
	2024/12/25	01:14:50	tels4happ006_PS1_00	     12	    12	       32	    32	     3	     1	     96	 0.57	10.00	0.3	  0	       0	        0	      69	45,276	  45,276	  11,220	   11,192	        0	  0	  3	 10	  9	  0	  0	   21	     21	10,110
	2024/12/25	01:14:50	tels4happ007_PS1_00	      9	     9	       32	    32	     7	     1	     92	 1.02	10.00	0.1	  0	       0	        0	      68	44,834	  44,834	  11,164	   11,144	        0	  0	  2	  8	  8	  0	  0	   15	     15	10,109
	2024/12/25	01:14:50	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.40	10.00	0.1	  0	       0	        0	      81	53,434	  53,434	  11,048	   11,028	        0	  0	  2	  0	  0	  0	  0	    6	      6	10,003
	2024/12/25	01:14:50	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.17	10.00	0.1	  0	       0	        0	      81	53,608	  53,608	  11,048	   11,024	        0	  0	  2	  0	  0	  0	  0	    6	      6	10,003
	2024/12/25	01:19:50	tels4happ001_PS1_00	      9	     8	       25	    25	    18	     5	     77	 2.97	10.00	0.7	  0	       0	       87	      40	26,260	  26,260	  23,296	   14,544	       32	  1	242	  8	  7	  0	  0	  590	    596	10,121
	2024/12/25	01:19:50	tels4happ002_PS1_00	     24	    10	       32	    32	    31	     3	     66	 6.53	15.00	0.3	  0	       0	      243	      60	59,721	  59,721	  26,928	   17,796	        0	  0	  3	  9	  9	  0	  0	  638	    638	10,115
	2024/12/25	01:19:50	tels4happ003_PS1_00	     21	    10	       32	    32	    23	     2	     75	 5.01	15.00	0.1	  0	       0	       53	      56	55,347	  55,347	  28,584	   18,652	        0	  0	  2	  9	  8	  0	  0	  699	    701	10,121
	2024/12/25	01:19:50	tels4happ004_PS1_00	      3	     1	       37	    35	     1	     1	     98	 0.33	10.00	0.1	  0	       0	        0	      69	45,780	  45,780	  11,048	   11,036	        0	  0	  1	  0	  0	  0	  0	    6	      6	10,002
	2024/12/25	01:19:50	tels4happ005_PS1_00	      3	     2	       48	    44	     2	     1	     97	 0.52	10.00	0.3	  0	       0	        0	      68	44,775	  44,775	  11,080	   11,032	        0	  0	  3	  2	  1	  0	  0	   11	     11	10,109
	2024/12/25	01:19:50	tels4happ006_PS1_00	     17	    16	       32	    32	    10	     1	     89	 1.32	10.00	0.4	  0	       0	        0	      68	45,053	  45,053	  11,160	   11,132	        0	  0	  3	 14	 14	  0	  0	   22	     22	10,111
	2024/12/25	01:19:50	tels4happ007_PS1_00	     13	    12	       32	    32	     8	     1	     91	 1.16	10.00	0.1	  0	       0	        0	      68	44,800	  44,800	  11,192	   11,172	        0	  0	  2	 11	 11	  0	  0	   22	     22	10,114
	2024/12/25	01:19:50	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     3	     96	 0.67	10.00	0.1	  0	       0	        0	      81	53,533	  53,533	  11,048	   11,028	        0	  0	  2	  0	  0	  0	  0	    6	      6	10,006
	2024/12/25	01:19:50	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.16	10.00	0.1	  0	       0	        0	      81	53,654	  53,654	  11,048	   11,024	        0	  0	  2	  0	  0	  0	  0	    6	      6	10,003
	2024/12/25	01:24:50	tels4happ001_PS1_00	      6	     6	       25	    25	    15	     4	     81	 2.57	10.00	0.4	  0	       0	      250	      40	26,371	  26,371	  20,404	   12,708	       16	  1	241	  7	  8	  0	  0	  558	    562	10,114
	2024/12/25	01:24:50	tels4happ002_PS1_00	     12	     9	       32	    32	    14	     2	     84	 3.18	15.00	0.2	  0	       0	        0	      59	58,470	  58,470	  26,692	   17,412	        0	  0	  3	  7	  7	  0	  0	  645	    645	10,128
	2024/12/25	01:24:50	tels4happ003_PS1_00	     11	     8	       32	    32	    20	     2	     78	 4.32	15.00	0.1	  0	       0	       53	      56	55,817	  55,817	  28,304	   18,528	        0	  0	  2	  6	  5	  0	  0	  751	    753	10,117
	2024/12/25	01:24:50	tels4happ004_PS1_00	      3	     1	       37	    35	     7	     7	     86	 1.74	10.00	0.1	  0	       0	        0	      73	48,254	  48,254	  11,048	   11,040	        0	  0	  1	  0	  1	  0	  0	    6	      6	10,112
	2024/12/25	01:24:50	tels4happ005_PS1_00	      1	     1	       48	    45	     3	     3	     94	 0.84	10.00	0.2	  0	       0	        0	      69	45,425	  45,425	  11,080	   11,060	        0	  0	  3	  2	  1	  0	  0	   10	     10	10,003
	2024/12/25	01:24:50	tels4happ006_PS1_00	      9	     9	       32	    32	     4	     1	     95	 0.68	10.00	0.2	  0	       0	        0	      68	44,917	  44,917	  11,108	   11,084	        0	  0	  3	 10	 11	  0	  0	   15	     15	10,116
	2024/12/25	01:24:50	tels4happ007_PS1_00	      7	     7	       32	    32	     5	     1	     94	 0.76	10.00	0.1	  0	       0	        0	      68	45,090	  45,090	  11,072	   11,056	        0	  0	  2	  7	  9	  0	  0	   10	     10	10,112
	2024/12/25	01:24:50	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     4	     95	 0.63	10.00	0.2	  0	       0	        0	      82	53,790	  53,790	  11,044	   11,028	        0	  0	  2	  0	  0	  0	  0	    5	      5	10,003
	2024/12/25	01:24:50	tels4happ009_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.32	10.00	0.1	  0	       0	        0	      82	53,886	  53,886	  11,044	   11,024	        0	  0	  2	  0	  0	  0	  0	    5	      5	10,006
	2024/12/25	01:29:50	tels4happ001_PS1_00	      9	     9	       25	    25	    21	     5	     74	 3.29	10.00	0.3	  0	       0	      267	      42	27,578	  27,578	  19,568	   12,740	       16	  1	242	  7	  9	  0	  0	  550	    553	10,117
	2024/12/25	01:29:50	tels4happ002_PS1_00	      4	     2	       32	    32	    15	     2	     83	 3.38	15.00	0.2	  0	       0	       46	      58	57,590	  57,590	  27,324	   17,228	        0	  0	  2	  4	  5	  0	  0	  698	    698	10,113
	2024/12/25	01:29:50	tels4happ003_PS1_00	     11	     6	       32	    32	    16	     2	     82	 3.86	15.00	0.1	  0	       0	       51	      53	52,904	  52,904	  28,800	   19,156	        0	  0	  3	  6	  7	  0	  0	  698	    700	10,116
	2024/12/25	01:29:50	tels4happ004_PS1_00	      3	     3	       37	    33	     1	     1	     98	 0.32	10.00	0.1	  0	       0	        0	      75	49,359	  49,359	  11,044	   11,036	        0	  0	  1	  0	  0	  0	  0	    5	      5	10,005
	2024/12/25	01:29:50	tels4happ005_PS1_00	      1	     1	       48	    45	     3	     4	     93	 1.02	10.00	0.2	  0	       0	        0	      71	46,540	  46,540	  11,052	   11,028	        0	  0	  3	  1	  2	  0	  0	    6	      6	10,109
	2024/12/25	01:29:50	tels4happ006_PS1_00	      9	     9	       32	    32	     5	     1	     94	 0.81	10.00	0.2	  0	       0	        0	      68	45,012	  45,012	  11,100	   11,076	        0	  0	  3	  7	  9	  0	  0	   15	     15	10,108
	2024/12/25	01:29:50	tels4happ007_PS1_00	      5	     5	       32	    32	     6	     1	     93	 0.93	10.00	0.1	  0	       0	        0	      69	45,380	  45,380	  11,084	   11,068	        0	  0	  2	  5	  6	  0	  0	   10	     10	10,113
	2024/12/25	01:29:50	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     4	     95	 0.71	10.00	0.1	  0	       0	        0	      82	54,146	  54,146	  11,044	   11,028	        0	  0	  2	  0	  0	  0	  0	    5	      5	10,002
	2024/12/25	01:29:50	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.15	10.00	0.1	  0	       0	        0	      82	54,162	  54,162	  11,044	   11,024	        0	  0	  2	  0	  0	  0	  0	    5	      5	10,003
	2024/12/25	01:34:50	tels4happ001_PS1_00	     10	    10	       25	    25	    17	     4	     79	 2.76	10.00	0.5	  0	       0	      268	      41	27,423	  27,423	  19,316	   12,728	       16	  1	242	 11	  8	  0	  0	  555	    558	10,111
	2024/12/25	01:34:50	tels4happ002_PS1_00	     22	    12	       32	    32	    16	     3	     81	 3.83	15.00	0.4	  0	       0	       54	      59	58,516	  58,516	  26,916	   17,468	        0	  0	  2	 12	 10	  0	  0	  711	    711	10,126
	2024/12/25	01:34:50	tels4happ003_PS1_00	     23	    10	       32	    32	    30	     4	     66	 6.79	15.00	0.1	  0	       0	       64	      52	51,855	  51,855	  29,636	   19,756	        0	  0	  3	 10	  8	  0	  0	  732	    735	10,122
	2024/12/25	01:34:50	tels4happ004_PS1_00	      3	     2	       37	    34	     3	     1	     96	 0.54	10.00	0.1	  0	       0	        0	      75	49,316	  49,316	  11,088	   11,080	        0	  0	  1	  3	  1	  0	  0	    7	      7	10,003
	2024/12/25	01:34:50	tels4happ005_PS1_00	      7	     7	       48	    40	     2	     1	     97	 0.54	10.00	0.3	  0	       0	        0	      71	46,755	  46,755	  11,124	   11,112	        0	  0	  3	  5	  2	  0	  0	   16	     16	10,110
	2024/12/25	01:34:50	tels4happ006_PS1_00	     12	    12	       32	    32	     4	     1	     95	 0.74	10.00	0.3	  0	       0	        0	      68	44,804	  44,804	  11,168	   11,148	        0	  0	  3	 12	 12	  0	  0	   18	     18	10,110
	2024/12/25	01:34:50	tels4happ007_PS1_00	     15	    14	       32	    32	     6	     1	     93	 0.94	10.00	0.1	  0	       0	        0	      68	45,218	  45,218	  11,116	   11,104	        0	  0	  2	 12	 12	  0	  0	   16	     16	10,109
	2024/12/25	01:34:50	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     2	     97	 0.47	10.00	0.1	  0	       0	        0	      82	54,138	  54,138	  11,040	   11,028	        0	  0	  2	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	01:34:50	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.15	10.00	0.1	  0	       0	        0	      82	54,286	  54,286	  11,040	   11,024	        0	  0	  2	  0	  0	  0	  0	    4	      4	10,003
	2024/12/25	01:39:50	tels4happ001_PS1_00	      7	     6	       25	    25	    27	     5	     68	 3.79	10.00	0.7	  0	       0	       97	      42	27,695	  27,695	  20,632	   12,976	        0	  0	242	  7	  7	  0	  0	  560	    566	10,110
	2024/12/25	01:39:50	tels4happ002_PS1_00	     13	     6	       32	    32	    18	     4	     78	 4.41	15.00	0.2	  0	       0	      177	      59	58,842	  58,842	  26,268	   16,724	        0	  0	  3	  7	  6	  0	  0	  684	    684	10,119
	2024/12/25	01:39:50	tels4happ003_PS1_00	     18	     6	       32	    32	    28	     2	     70	 6.02	15.00	0.1	  0	       0	      123	      54	53,567	  53,567	  28,736	   18,784	        0	  0	  2	  5	  5	  0	  0	  751	    756	10,113
	2024/12/25	01:39:50	tels4happ004_PS1_00	      2	     1	       37	    35	     1	     0	     99	 0.33	10.00	0.0	  0	       0	        0	      76	50,007	  50,007	  11,040	   11,036	        0	  0	  1	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	01:39:50	tels4happ005_PS1_00	      1	     1	       48	    45	     2	     1	     97	 0.49	10.00	0.3	  0	       0	        0	      71	46,540	  46,540	  11,056	   11,028	        0	  0	  2	  1	  1	  0	  0	    6	      6	10,109
	2024/12/25	01:39:50	tels4happ006_PS1_00	      9	     9	       32	    32	     7	     1	     92	 1.06	10.00	0.4	  0	       0	        0	      68	44,735	  44,735	  11,080	   11,060	        0	  0	  3	  7	  8	  0	  0	   12	     12	 9,110
	2024/12/25	01:39:50	tels4happ007_PS1_00	      6	     6	       32	    32	     3	     1	     96	 0.57	10.00	0.1	  0	       0	        0	      68	44,959	  44,959	  11,080	   11,064	        0	  0	  2	  4	  4	  0	  0	    9	      9	10,109
	2024/12/25	01:39:50	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.25	10.00	0.1	  0	       0	        0	      82	53,931	  53,931	  11,040	   11,028	        0	  0	  2	  0	  0	  0	  0	    4	      4	10,001
	2024/12/25	01:39:50	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.16	10.00	0.1	  0	       0	        0	      82	54,250	  54,250	  11,040	   11,024	        0	  0	  2	  0	  0	  0	  0	    4	      4	10,004
	2024/12/25	01:44:50	tels4happ001_PS1_00	      7	     7	       25	    25	    16	     3	     81	 2.46	10.00	0.3	  0	       0	       43	      42	27,697	  27,697	  20,056	   12,780	        0	  0	244	  4	  5	  0	  0	  561	    567	10,113
	2024/12/25	01:44:50	tels4happ002_PS1_00	      6	     3	       32	    32	     9	     1	     90	 2.10	15.00	0.1	  0	       0	       63	      58	57,286	  57,286	  25,460	   16,644	        0	  0	  3	  4	  5	  0	  0	  679	    679	10,115
	2024/12/25	01:44:50	tels4happ003_PS1_00	     12	     6	       32	    32	    19	     3	     78	 4.66	15.00	0.1	  0	       0	       62	      54	53,371	  53,371	  27,840	   18,776	        0	  0	  2	  4	  5	  0	  0	  737	    741	 9,118
	2024/12/25	01:44:50	tels4happ004_PS1_00	      1	     1	       37	    35	     1	     1	     98	 0.37	10.00	0.0	  0	       0	        0	      75	49,662	  49,662	  11,040	   11,036	        0	  0	  1	  0	  0	  0	  0	    4	      4	10,002
	2024/12/25	01:44:50	tels4happ005_PS1_00	      1	     1	       48	    45	     2	     1	     97	 0.39	10.00	0.2	  0	       0	        0	      70	46,357	  46,357	  11,056	   11,036	        0	  0	  3	  1	  1	  0	  0	    6	      6	10,110
	2024/12/25	01:44:50	tels4happ006_PS1_00	      2	     2	       32	    32	     5	     1	     94	 0.81	10.00	0.2	  0	       0	        0	      68	44,757	  44,757	  11,056	   11,036	        0	  0	  3	  2	  5	  0	  0	    6	      6	10,001
	2024/12/25	01:44:50	tels4happ007_PS1_00	      6	     6	       32	    32	     5	     1	     94	 0.86	10.00	0.1	  0	       0	        0	      68	44,891	  44,891	  11,076	   11,064	        0	  0	  2	  5	  6	  0	  0	    9	      9	 9,109
	2024/12/25	01:44:50	tels4happ008_PS1_00	      1	     1	        0	     0	     1	     1	     98	 0.24	10.00	0.1	  0	       0	        0	      82	53,900	  53,900	  11,040	   11,028	        0	  0	  2	  0	  0	  0	  0	    4	      4	10,001
	2024/12/25	01:44:50	tels4happ009_PS1_00	      1	     1	        0	     0	     0	     0	    100	 0.15	10.00	0.1	  0	       0	        0	      82	54,215	  54,215	  11,040	   11,024	        0	  0	  2	  0	  0	  0	  0	    4	      4	10,005
	2024/12/25	01:49:50	tels4happ001_PS1_00	      8	     8	       25	    25	    24	     6	     70	 3.68	10.00	0.5	  0	     103	       91	      42	27,806	  27,806	  20,104	   12,796	        0	  0	242	  9	  7	  0	  0	  545	    552	 9,112
	2024/12/25	01:49:50	tels4happ002_PS1_00	     10	     8	       32	    32	    10	     2	     88	 2.45	15.00	0.1	  0	       0	      107	      61	60,205	  60,205	  23,476	   16,716	        0	  0	  3	  8	  7	  0	  0	  723	    723	10,116
	2024/12/25	01:49:50	tels4happ003_PS1_00	     18	    10	       32	    32	    22	     3	     75	 5.05	15.00	0.1	  0	       0	      229	      53	52,930	  52,930	  29,600	   19,912	        0	  0	  2	  7	  7	  0	  0	  727	    731	10,115
	2024/12/25	01:49:50	tels4happ004_PS1_00	      1	     1	       37	    35	     1	     0	     99	 0.26	10.00	0.0	  0	       0	        0	      75	49,408	  49,408	  11,040	   11,036	        0	  0	  1	  0	  0	  0	  0	    4	      4	10,002
